sdo,abod,hbos,iforest,knn,lof,ocsvm
0.03878325216890645,-31280.729538721556,18.03509594704865,-0.017460522795067435,0.030632866188248096,1.0446142096031932,2.6487084764690962
0.04347177688588143,-46814.25691152345,18.03509594704865,-0.019268803734969142,0.03368296878806857,1.095581807775898,1.0220663459264188
0.042095679072769135,-24082.645470386888,18.03509594704865,-0.015399397112441648,0.033735205838377406,1.1160803381982778,1.7572390608174828
0.038996930386912085,-115159.52870000919,18.03509594704865,-0.019014144960221857,0.029584689203206675,1.01344953501481,1.543040762662372
0.03149580160203642,-53746.90598843966,18.274220316723902,-0.022661714933504495,0.025311123703975754,0.9797904839434006,1.850226667906668
0.037640360280223176,-42925.65433396626,18.03509594704865,-0.02341109581984263,0.02941260073612729,1.0032415859267079,-0.18599119422901822
0.03916678423660503,-121891.98718557549,18.03509594704865,-0.023880654924649247,0.024461214312943343,0.996877513997598,-0.9374435519692952
0.03959796924992136,-103917.43903761994,18.03509594704865,-0.019468440380413454,0.02870361717168958,1.0130889757324384,0.39191208834017743
0.03656040177995615,-106970.22255767703,18.03509594704865,-0.020968574315032462,0.02718312010578492,0.9966600376052279,2.579184462907392
0.03691480155093632,-103479.1761204072,18.03509594704865,-0.02487487584284631,0.02516096204914623,0.9919045462464562,1.2269431787813119
0.04272976347214347,-28102.647139551915,18.03509594704865,-0.019578967643006484,0.0331348370788703,1.1005392651895134,1.6091434195535612
0.036370214762918185,-74856.39914439055,18.274220316723902,-0.024636882612247724,0.0272213926079234,0.9895882353318161,0.2432281627058046
0.0427234944837311,-19144.257647880677,18.03509594704865,-0.021140758692706874,0.03426504648550924,1.1184447259489594,-0.9731085578105194
0.03810735683550835,-26457.672076865565,18.03509594704865,-0.026647750176005625,0.03126451566526754,1.0358638646829825,-0.6931003357460668
0.041550453669601695,-48253.04951698784,18.03509594704865,-0.019755150165257584,0.02964809635216479,1.0240145826864322,1.2649377395366628
0.04411480698288646,-19561.803082548162,18.03509594704865,-0.013866745003672964,0.03337808850705887,1.0652512070803568,2.3956744055152512
0.04115681738154586,-20363.493844032895,18.274220316723902,-0.019346999802276943,0.03158005285497422,1.0495147263574052,4.305147470572592
0.03822229241397985,-12795.514353999675,18.274220316723902,-0.018755911840612094,0.03267500015024277,1.0641400246747321,2.2934280830057787
0.037888873197790156,-30385.000925545824,18.03509594704865,-0.019813456011971042,0.031026373202450278,1.0403546424482806,2.8569120916033626
0.03207381067212641,-121047.7091399538,18.03509594704865,-0.024250304617139284,0.026871517238131883,0.9948910663298905,2.121434226814017
0.039532691614530144,-42849.61798034968,18.274220316723902,-0.02080916017732759,0.03149692693975628,1.0437418945545953,1.205302093256023
0.04689021118990054,-22344.811533265776,18.274220316723902,-0.015732821509779338,0.03293484434740415,1.1233228522253387,2.425300242216963
0.04200325127423621,-34522.577368683924,18.274220316723902,-0.019515558092957297,0.03041082229657579,1.035002902480935,0.8561115488743098
0.040331961180484904,-102769.88245371406,18.274220316723902,-0.019213579762144384,0.028362852943136223,1.0031910693973178,2.8354288276216266
0.037569910676918325,-85068.60895292743,18.03509594704865,-0.017836824797784256,0.029736284936942775,1.0306682992582885,0.656425742166789
0.03902334829412987,-41222.52138609225,18.03509594704865,-0.016317591212870408,0.027983205536383397,0.9905189572963172,2.649022831900538
0.03179770582611019,-108691.94909365708,18.03509594704865,-0.019002465022043113,0.02715194567158617,0.9912960834504204,2.014299919642781
0.04409733206143447,-14995.11765846696,18.03509594704865,-0.014524255881947779,0.034920097014137896,1.1115118695312833,0.4139549544191823
0.035307481212288654,-71741.99662526634,18.03509594704865,-0.0205142436131609,0.029597658854460578,1.0212492463857963,1.3286580345891252
0.04364459664965843,-27067.199666083783,18.274220316723902,-0.01379497617581521,0.03403967277684358,1.0943500206704213,2.123233728241985
0.03389736432472963,-184499.640926654,18.03509594704865,-0.022484210410152417,0.027580315012298386,0.9939636141568464,-0.2695484124229779
0.03847800875914795,-36602.34574317752,18.274220316723902,-0.017410063588867986,0.026305725448204666,0.9973034069426852,2.0335031437243742
0.0474362067369648,-10268.297152106912,18.03509594704865,-0.012609573848034739,0.033784497588772756,1.1063292704219365,2.080404945962755
0.045055642034346886,-32803.51789243638,18.03509594704865,-0.021227087319382443,0.03136675341045726,1.0640218120834029,0.7105201693437948
0.04694570366440337,-7772.883765622566,18.274220316723902,-0.017362595613268472,0.0377788415465268,1.233413119006265,-0.5822053965514442
0.045728849106125034,-2489.7362390567364,18.274220316723902,-0.01848365021447862,0.037387247390013166,1.1792695665292618,2.4218996159006565
0.04129031339060688,-24767.876955688756,18.03509594704865,-0.018426157763234863,0.03287473896190486,1.0873621846521726,2.719379426927503
0.03411694312488475,-146292.50250891937,18.03509594704865,-0.021134252454226343,0.027020608011776522,0.9941158521209031,1.6921956537909182
0.033791775003815666,-76654.56164210723,18.274220316723902,-0.015695340918457812,0.026291684224448216,0.998346940076634,3.8537826565996056
0.040857842993685334,-43898.348812324715,18.03509594704865,-0.022087250678991976,0.030014732908809655,1.0247349990182282,-1.0560273079535136
0.03349977623096713,-57209.62675544086,18.274220316723902,-0.021893515985360545,0.02977377114051565,1.0303300360774172,2.24833910387008
0.040435671634399636,-48422.76227627145,18.03509594704865,-0.021184022838724892,0.030828814165591824,1.0347445811568277,2.0897707385497597
0.04406128347816134,-39062.21637128176,18.03509594704865,-0.021359611640760112,0.029122091097653083,1.0250260939708222,-0.17334368858860216
0.03691150446263054,-120173.55201924391,18.274220316723902,-0.017590958663078138,0.028778933272226838,1.0090927717072549,0.40953281636529937
0.045930655453821266,-58948.09754683326,18.03509594704865,-0.016311752743365382,0.03145378511008595,1.0655474660224526,2.009409219773943
0.03461059786390241,-185555.9176596494,18.03509594704865,-0.022131680103333384,0.0259549693218285,0.9866488302112556,0.7533643886160917
