dataset,clf,adaptive_quads_enabled,window_ratio,is_parallel,time,ireos_sdo,ireos_abod,ireos_hbos,ireos_iforest,ireos_knn,ireos_lof,ireos_ocsvm
complex_10,decision_tree_native,false,0.1,false,17.1079663,0.5953867481451094,0.5274079920395388,0.6074637826095839,0.5803526799176195,0.5947241655625206,0.5845252310438258,0.6054231854448472
complex_10,decision_tree_native,false,0.5,false,82.5443617,0.5181815335126615,0.5046944659779488,0.519544464320831,0.5108833892861011,0.5181417687409017,0.5160235815782005,0.5210242732865521
complex_10,decision_tree_native,false,1.0,false,173.8149679,0.5528401277321615,0.5028642118323894,0.5205979963084197,0.4930775871108243,0.5534569547083155,0.5341766891332181,0.5616020042087149
complex_10,decision_tree_sklearn,false,0.1,false,8.640267,0.9986524410504478,0.9998705810130271,0.9946862102626723,0.9823479948397023,0.9987773587486467,0.9949531255171561,0.9992887970218305
complex_10,decision_tree_sklearn,false,0.5,false,36.0803586,0.99443241455859,0.9781305284433162,0.983263159323832,0.899560718898551,0.9949875015092762,0.9742681271287571,0.9973243766010867
complex_10,decision_tree_sklearn,false,1.0,false,89.4177143,0.9874424587120882,0.9841977366692032,0.9621958596588024,0.8486498867825797,0.9883795964551236,0.9557856146430672,0.9961442503564166
complex_10,random_forest_native,false,0.1,false,7.478157,0.14226659323910018,0.0915260640103184,0.15945892093734895,0.16198628961619638,0.1416704270868237,0.14551693870489146,0.14672885218435275
complex_10,random_forest_native,false,0.5,false,20.0629314,0.01789491921498445,0.07623394574050203,0.04320799815921916,0.06652206192920736,0.01717873391777656,0.03214848532938735,0.030281635297239706
complex_10,random_forest_native,false,1.0,false,29.8468359,0.2268188682879259,0.1658856702980576,0.1659507655533036,0.09103846599379009,0.22719038558821783,0.18545032682494222,0.23702851572755168
complex_10,random_forest_sklearn,false,0.1,false,7.6301708,0.14226659323910018,0.0915260640103184,0.15945892093734895,0.16198628961619638,0.1416704270868237,0.14551693870489146,0.14672885218435275
complex_10,random_forest_sklearn,false,0.5,false,19.5052952,0.01789491921498445,0.07623394574050203,0.04320799815921916,0.06652206192920736,0.01717873391777656,0.03214848532938735,0.030281635297239706
complex_10,random_forest_sklearn,false,1.0,false,39.690966,0.2268188682879259,0.1658856702980576,0.1659507655533036,0.09103846599379009,0.22719038558821783,0.18545032682494222,0.23702851572755168
complex_10,liblinear,false,0.1,false,9.3964264,0.018434713800060946,0.012249717924643716,0.00972108908913783,0.00277833162689997,0.01901221682715766,0.01584013618829421,0.02103093144280116
complex_10,liblinear,false,0.5,false,34.2448491,0.001245177156685506,0.0025879419026075766,0.0013810938076736232,0.0014638331058373336,0.0012404980588809405,0.0013214338034400976,0.0013206400614356225
complex_10,liblinear,false,1.0,false,89.2815406,0.005763930891020448,0.0009691521848231085,0.0024022376048924766,0.0004191543542076068,0.005813973917802511,0.004195105598402698,0.0065782478889081205
complex_10,libsvm,true,1.0,false,10747.849096,0.17753943965812194,0.0005065591160941063,0.06238573712960402,-0.013316393197952197,0.18261353153864535,0.14049433540838757,0.18503996111638707
