dataset,clf,adaptive_quads_enabled,window_ratio,is_parallel,time,ireos_sdo,ireos_abod,ireos_hbos,ireos_iforest,ireos_knn,ireos_lof,ireos_ocsvm
low-noise_4,decision_tree_native,false,0.1,false,5.4144919,0.5230316286677316,0.5233725262272889,0.5476498228059818,0.5513665745672931,0.5231535938170995,0.540865286585996,0.5216515680781655
low-noise_4,decision_tree_native,false,0.5,false,42.5732687,0.5134010559455862,0.5045204562662635,0.5113885287389602,0.5081940951775553,0.5134658460490211,0.5123825412018286,0.5145477760627691
low-noise_4,decision_tree_native,false,1.0,false,91.8380975,0.541853501703021,0.4947562940816465,0.5056890970915523,0.4883584077182664,0.5421146837477974,0.513642836618689,0.5467491843153215
low-noise_4,decision_tree_sklearn,false,0.1,false,2.8204854,0.995156044744829,0.9410457858715674,0.9763428536537981,0.9592390599554314,0.9952820681430764,0.9821277608515768,1.0007824033061803
low-noise_4,decision_tree_sklearn,false,0.5,false,10.2273782,0.9864060539926032,0.8792971050220076,0.9349921961996396,0.892204694793931,0.9869025148641094,0.9521603254391664,1.0075536640461566
low-noise_4,decision_tree_sklearn,false,1.0,false,47.9655942,0.9590631775392426,0.8048153194236163,0.8548955838292693,0.7971755314306288,0.9581479492482241,0.8818137271719786,0.9737900381511557
low-noise_4,random_forest_native,false,0.1,false,5.9383526,0.11950123787436125,0.16489671889541005,0.17552908374310605,0.20770136773955275,0.11933235889904474,0.1609662571667164,0.10644228656317792
low-noise_4,random_forest_native,false,0.5,false,26.2104606,0.014098718253661428,0.05469086200439576,0.05825848884790122,0.08126407451801741,0.013682971833189093,0.04413406325533646,-0.001481974329353571
low-noise_4,random_forest_native,false,1.0,false,80.0590688,0.24435532266144963,0.16260918534100047,0.18159822835276582,0.14529361978592747,0.2440527181877128,0.19627661453728362,0.25324807178143166
low-noise_4,random_forest_sklearn,false,0.1,false,5.2531754,0.11950123787436125,0.16489671889541005,0.17552908374310605,0.20770136773955275,0.11933235889904474,0.1609662571667164,0.10644228656317792
low-noise_4,random_forest_sklearn,false,0.5,false,21.2966929,0.014098718253661428,0.05469086200439576,0.05825848884790122,0.08126407451801741,0.013682971833189093,0.04413406325533646,-0.001481974329353571
low-noise_4,random_forest_sklearn,false,1.0,false,51.9575771,0.24435532266144963,0.16260918534100047,0.18159822835276582,0.14529361978592747,0.2440527181877128,0.19627661453728362,0.25324807178143166
low-noise_4,liblinear,false,0.1,false,7.7764549,0.005779065893621663,0.005498407423663494,0.00573299139289916,0.005592771427399975,0.005787142477796545,0.005651423190105253,0.00538648269401568
low-noise_4,liblinear,false,0.5,false,44.9236891,0.00405532484058278,0.0028675368731897063,0.0033904877139224387,0.002934068570626844,0.004072574447704363,0.003609746710078878,0.0042127169116661705
low-noise_4,liblinear,false,1.0,false,72.9643895,0.010400017079569316,0.0008488830662090353,0.003554145233382009,-0.00047646697819305405,0.010886519512045108,0.008031583007561507,0.011682250713135339
low-noise_4,libsvm,true,1.0,false,4577.3857941,0.09709723131182178,0.000486779222817846,0.025129677383316156,-0.015173068125979884,0.09814787681655858,0.03827726117583562,0.11402030399237464
