dataset,clf,adaptive_quads_enabled,window_ratio,is_parallel,time,ireos_sdo,ireos_abod,ireos_hbos,ireos_iforest,ireos_knn,ireos_lof,ireos_ocsvm
low-noise_6,decision_tree_native,false,0.1,false,21.2097418,0.6027413059240595,0.598125761469083,0.6332269040719273,0.6263457461214844,0.6022250825363201,0.6176882899866416,0.6036980984896622
low-noise_6,decision_tree_native,false,0.5,false,103.5314965,0.5251913333403498,0.5217108579463077,0.5315582657149922,0.5264261398941834,0.5251704030590406,0.5270237359383091,0.5240453346797953
low-noise_6,decision_tree_native,false,1.0,false,277.127903,0.6134568540038979,0.5036283411365884,0.5308095747475043,0.4935150991409946,0.6137575109726028,0.5631297228792628,0.647025915488024
low-noise_6,decision_tree_sklearn,false,0.1,false,16.7053694,0.9991159585318342,0.9953200104109874,0.9975904479480282,0.9965568050020054,0.9991301630416153,0.9981911657762689,1.0001148159101514
low-noise_6,decision_tree_sklearn,false,0.5,false,70.6875185,0.9938589396218509,0.9723769008825518,0.9924594649011563,0.9731899762298399,0.9940280595524053,0.9877576823668287,1.0019932202936044
low-noise_6,decision_tree_sklearn,false,1.0,false,129.30665,0.9744807770664864,0.9126231752321717,0.9465946486203137,0.9088425780804315,0.9749345192853615,0.9506085855102019,1.0000081313537657
low-noise_6,random_forest_native,false,0.1,false,10.81923,0.20925867960272157,0.20000990475230992,0.21719681468749155,0.2233631530951045,0.20902410623459775,0.21637292122076968,0.20544419519238497
low-noise_6,random_forest_native,false,0.5,false,52.7479197,0.4527439097170789,0.34211501145130074,0.4021973060810256,0.33113055351143567,0.4537383047673599,0.40845707638566686,0.5052158442239172
low-noise_6,random_forest_native,false,1.0,false,132.169425,0.2945240572071695,0.13438790325662117,0.1734338174615897,0.12387611165202347,0.2957334870879064,0.2230870583797686,0.34073829184844057
low-noise_6,random_forest_sklearn,false,0.1,false,12.1516031,0.20925867960272157,0.20000990475230992,0.21719681468749155,0.2233631530951045,0.20902410623459775,0.21637292122076968,0.20544419519238497
low-noise_6,random_forest_sklearn,false,0.5,false,45.1595834,0.4527439097170789,0.34211501145130074,0.4021973060810256,0.33113055351143567,0.4537383047673599,0.40845707638566686,0.5052158442239172
low-noise_6,random_forest_sklearn,false,1.0,false,85.1039263,0.2945240572071695,0.13438790325662117,0.1734338174615897,0.12387611165202347,0.2957334870879064,0.2230870583797686,0.34073829184844057
low-noise_6,liblinear,false,0.1,false,14.1677019,0.014681129346853932,0.0058123732084153015,0.00858232058720297,0.004874972243666104,0.01475961316298326,0.010651478363855433,0.01800178374329003
low-noise_6,liblinear,false,0.5,false,67.4595476,0.015944738846915885,0.00949268340467157,0.01247887542362791,0.008327968578457393,0.016004350625709214,0.013074240153331432,0.019270664759114445
low-noise_6,liblinear,false,1.0,false,152.7346247,0.012287935279137135,0.0009023861179275449,0.0034410079578720654,-0.00015455709325978495,0.012252241851274766,0.006485006464137225,0.01600630247436727
low-noise_6,libsvm,true,1.0,false,21366.1648766,0.21853176493959003,0.0024107981128167043,0.05513642895898571,-0.017615500048205536,0.22018488623951804,0.12385040690471122,0.2870734402671388
