dataset,clf,adaptive_quads_enabled,window_ratio,is_parallel,time,ireos_sdo,ireos_abod,ireos_hbos,ireos_iforest,ireos_knn,ireos_lof,ireos_ocsvm
high-noise_7,decision_tree_native,false,0.1,false,15.1296248,0.5689735989976363,0.5310806291574203,0.5721639513776168,0.5536563077453502,0.5697790933418776,0.5730692885869955,0.5883463304834416
high-noise_7,decision_tree_native,false,0.5,false,55.4077783,0.5080018268226929,0.5007603599667754,0.507832943184547,0.5059453877116824,0.5080148038696044,0.5081523025940955,0.5083376442298376
high-noise_7,decision_tree_native,false,1.0,false,119.2421722,0.5189545468156851,0.4942988453637292,0.5066644284476481,0.4873471186688224,0.5186562315809984,0.506503652335905,0.5370309211203353
high-noise_7,decision_tree_sklearn,false,0.1,false,3.1339897,0.9978953732094388,0.9111261871221458,0.9741406873414582,0.9241775657062675,0.9978985400723063,0.9795129677734596,0.9975010953261846
high-noise_7,decision_tree_sklearn,false,0.5,false,29.6973286,0.9956270546642194,0.8598659259344187,0.9457336488312051,0.8495740130179233,0.9956725437100069,0.9589930484970774,1.0035236181643528
high-noise_7,decision_tree_sklearn,false,1.0,false,72.1724953,0.9294736713320881,0.8241630516553161,0.890035951140641,0.8001156795217323,0.9265299310849561,0.8890833518888045,1.0034074496160799
high-noise_7,random_forest_native,false,0.1,false,8.9397262,0.06486413410801209,0.08498146673602948,0.08864529591062227,0.11796704879280462,0.06506821735342952,0.08451360850429725,0.0790868836201729
high-noise_7,random_forest_native,false,0.5,false,27.5889599,0.29717286257747755,0.2134242271054403,0.2657137265801441,0.20131891595461854,0.2971962425102356,0.27349372776878045,0.30195950420813517
high-noise_7,random_forest_native,false,1.0,false,72.1410141,0.15839708262458513,0.11397954046050225,0.14052159508221665,0.10320981632766552,0.1579305453298669,0.1381560331902733,0.18432631026708554
high-noise_7,random_forest_sklearn,false,0.1,false,4.5842942,0.06486413410801209,0.08498146673602948,0.08864529591062227,0.11796704879280462,0.06506821735342952,0.08451360850429725,0.0790868836201729
high-noise_7,random_forest_sklearn,false,0.5,false,22.4630205,0.29717286257747755,0.2134242271054403,0.2657137265801441,0.20131891595461854,0.2971962425102356,0.27349372776878045,0.30195950420813517
high-noise_7,random_forest_sklearn,false,1.0,false,59.6751273,0.15839708262458513,0.11397954046050225,0.14052159508221665,0.10320981632766552,0.1579305453298669,0.1381560331902733,0.18432631026708554
high-noise_7,liblinear,false,0.1,false,5.7274519,0.01988096485789306,0.005087186984394854,0.01241434524447155,0.0009764753776849652,0.02011750459502368,0.01618614201876291,0.019561584056596023
high-noise_7,liblinear,false,0.5,false,43.3677175,0.0031808105802527374,0.0023586583913367044,0.0028278160955932472,0.0023527118545280563,0.0031822370755420857,0.0029701953174935012,0.0031771554484098766
high-noise_7,liblinear,false,1.0,false,106.4687106,0.003840115138872776,0.0009303963285952904,0.002486642328853784,0.00017812205006213853,0.003868075730940852,0.002253180481438795,0.004810198572656033
high-noise_7,libsvm,true,1.0,false,7256.2591091,0.31350485374510295,0.000539354349347968,0.14599900564608906,-0.09132370038041827,0.3151880088916374,0.20136776874865728,0.329302110315611
