dataset,clf,adaptive_quads_enabled,window_ratio,is_parallel,time,ireos_sdo,ireos_abod,ireos_hbos,ireos_iforest,ireos_knn,ireos_lof,ireos_ocsvm
complex_12,decision_tree_native,false,0.1,false,7.5640624,0.6022477318454006,0.5109873005643798,0.5654406112879996,0.5217941971605136,0.6023642605030448,0.561272648441881,0.6228591647184418
complex_12,decision_tree_native,false,0.5,false,31.8372238,0.584657463922357,0.534370372457189,0.5614510465341062,0.5420075168343179,0.5859492780541334,0.5574324638722757,0.6004890809131321
complex_12,decision_tree_native,false,1.0,false,56.1997632,0.5275217908871981,0.49781298499218496,0.5094816781993559,0.49389030573125525,0.5271424033640484,0.5046981584647354,0.5359842233351155
complex_12,decision_tree_sklearn,false,0.1,false,2.5968731,0.9963615754903863,0.9074128969104958,0.9847077635452895,0.9700376571343301,0.9964157148666485,0.9821909731195981,1.0012337288576652
complex_12,decision_tree_sklearn,false,0.5,false,11.5612282,0.993082738917357,0.9515090570109008,0.9802845567517326,0.9602484676222116,0.9937124572311369,0.9743589568676921,1.002579873383996
complex_12,decision_tree_sklearn,false,1.0,false,27.3656985,0.9800951264475211,0.8979907567396955,0.9321153996790734,0.8797676891605967,0.9791951920984623,0.9182886848296984,1.0007888673657568
complex_12,random_forest_native,false,0.1,false,7.7298297,0.13278397877748874,0.15105816767502372,0.15228966699863833,0.16045573791996096,0.13141831778018023,0.15776131884958075,0.11875450461350821
complex_12,random_forest_native,false,0.5,false,16.1085566,0.28509446461635457,0.24519700750781828,0.257515672784342,0.22692218887004909,0.2861213289477054,0.25079882612794474,0.3050861194657661
complex_12,random_forest_native,false,1.0,false,30.3687088,0.18380330901956834,0.08407407269158507,0.14003813854368094,0.09335694022988582,0.18399072011853518,0.12673138606542378,0.19782989373250526
complex_12,random_forest_sklearn,false,0.1,false,3.5101138,0.13278397877748874,0.15105816767502372,0.15228966699863833,0.16045573791996096,0.13141831778018023,0.15776131884958075,0.11875450461350821
complex_12,random_forest_sklearn,false,0.5,false,9.5721944,0.28509446461635457,0.24519700750781828,0.257515672784342,0.22692218887004909,0.2861213289477054,0.25079882612794474,0.3050861194657661
complex_12,random_forest_sklearn,false,1.0,false,47.2546125,0.18380330901956834,0.08407407269158507,0.14003813854368094,0.09335694022988582,0.18399072011853518,0.12673138606542378,0.19782989373250526
complex_12,liblinear,false,0.1,false,3.6664027,0.014499472914287045,0.004809518823080415,0.008435776177816314,0.004175353020128993,0.014417944091904777,0.008209626908049172,0.01717569359537568
complex_12,liblinear,false,0.5,false,32.0428269,0.0011880260189456608,0.0013748537682949878,0.001516710829043624,0.002092969046549439,0.001172974552217354,0.0016816936694967653,0.0009403022648312578
complex_12,liblinear,false,1.0,false,61.6714115,0.006762056402641735,0.0007138589340256967,0.002858022436423703,0.0003311396541418259,0.006414088627386563,0.0021544592955708083,0.008243105799148186
complex_12,libsvm,true,1.0,false,1113.2007842,0.042800018639544156,0.00045523060344647724,0.013062027432087014,-0.0076167997049767094,0.04419417035831201,0.009889151040824336,0.055839613011039645
