dataset,clf,adaptive_quads_enabled,window_ratio,is_parallel,time,ireos_sdo,ireos_abod,ireos_hbos,ireos_iforest,ireos_knn,ireos_lof,ireos_ocsvm
high-noise_15,decision_tree_native,false,0.1,false,12.4782121,0.5462496351169336,0.5133595880635755,0.5402060111043965,0.4727140515181512,0.5464907466412431,0.5382448082046467,0.5869413141362136
high-noise_15,decision_tree_native,false,0.5,false,59.4861207,0.5031601622928807,0.4888299478598925,0.4967105610353989,0.4534133623820054,0.5031425140505529,0.4998048243393144,0.5035598488680205
high-noise_15,decision_tree_native,false,1.0,false,104.356099,0.5069366879996068,0.49059261931332104,0.4954012939235678,0.41969424883822076,0.5067692849724903,0.4969102292116818,0.56710763152734
high-noise_15,decision_tree_sklearn,false,0.1,false,5.384259,0.9937298746780844,0.8225657774762465,0.9261426846835046,0.4164575369450531,0.9935030759407762,0.9536566662275162,1.0451793685923518
high-noise_15,decision_tree_sklearn,false,0.5,false,25.7104473,0.9958446901865364,0.7882483896731791,0.8889240187588741,0.09044832333160645,0.9954826948702085,0.931558204718978,1.0247596154670167
high-noise_15,decision_tree_sklearn,false,1.0,false,55.2316975,0.9377695877290045,0.7719708369457965,0.8439055793045284,0.2690085915982579,0.934611438856903,0.8853793043064739,1.23595418138813
high-noise_15,random_forest_native,false,0.1,false,18.2800453,0.095606419791198,0.08296696154065675,0.09746229915689486,0.13527750164596278,0.09538821893961895,0.09859641313766218,0.129608705655927
high-noise_15,random_forest_native,false,0.5,false,733.425853,0.002441638225578184,0.08152833888923838,0.05591647694273597,0.45273825749904745,0.002648823040423924,0.036895460081164885,-0.015751291587866038
high-noise_15,random_forest_native,false,1.0,false,442.049031,0.2066143005190022,0.14986118761274933,0.17895002076327488,0.01429106741025628,0.2053486925765702,0.19554286451446237,0.30202957445912737
high-noise_15,random_forest_sklearn,false,0.1,false,78.3871815,0.095606419791198,0.08296696154065675,0.09746229915689486,0.13527750164596278,0.09538821893961895,0.09859641313766218,0.129608705655927
high-noise_15,random_forest_sklearn,false,0.5,false,624.2162404,0.002441638225578184,0.08152833888923838,0.05591647694273597,0.45273825749904745,0.002648823040423924,0.036895460081164885,-0.015751291587866038
high-noise_15,random_forest_sklearn,false,1.0,false,400.1668083,0.2066143005190022,0.14986118761274933,0.17895002076327488,0.01429106741025628,0.2053486925765702,0.19554286451446237,0.30202957445912737
high-noise_15,liblinear,false,0.1,false,50.3004236,0.01742804595540635,0.004734071972091339,0.009714874213542118,-0.04137876075004327,0.017314832022856698,0.015325926780319288,0.026918824935852525
high-noise_15,liblinear,false,0.5,false,56.8968454,5.711199827069726e-5,0.0018555253621734798,0.001033245079059434,0.009732263573438819,6.04212268675912e-5,0.0006919634335666496,-0.00011984888209662604
high-noise_15,liblinear,false,1.0,false,120.9717726,0.005634050897854121,0.0010731814099971683,0.0028326960276842173,-0.015749463554539128,0.005284214290821945,0.00411069268718696,0.011789876011744426
high-noise_15,libsvm,true,1.0,false,1816.9595219,0.0026136005812402697,0.00027405229768475206,0.001073819567827976,-0.008360798213040466,0.002824110593705292,0.0009971854860559592,0.007001036228882509
