dataset,clf,adaptive_quads_enabled,window_ratio,is_parallel,time,ireos_sdo,ireos_abod,ireos_hbos,ireos_iforest,ireos_knn,ireos_lof,ireos_ocsvm
low-noise_3,decision_tree_native,false,0.1,false,14.0126073,0.5516054770404093,0.5339890538211114,0.5657297090296949,0.5643161763826371,0.5517811760148249,0.5607511596271423,0.5492755977052685
low-noise_3,decision_tree_native,false,0.5,false,57.1067903,0.5120435371199564,0.5021266580075503,0.5128132102771912,0.5058752070416411,0.512048921167121,0.5118590786504286,0.5122950369858663
low-noise_3,decision_tree_native,false,1.0,false,136.3312663,0.5484830160552543,0.4882079074807409,0.5120976394722302,0.44939537365610205,0.5486438359142787,0.5207754313698469,0.558223940911059
low-noise_3,decision_tree_sklearn,false,0.1,false,7.718323,0.996474088410103,0.9413434377526237,0.9774609742088115,0.9342907767639104,0.9965374921436629,0.9829366326450945,1.0007392379575593
low-noise_3,decision_tree_sklearn,false,0.5,false,25.0970678,0.9897254274254467,0.8427504081609836,0.9606489931532929,0.7807039753126708,0.9898692355083096,0.9501890682088967,1.0043633007034123
low-noise_3,decision_tree_sklearn,false,1.0,false,61.7617917,0.9701900547789847,0.7072577688369134,0.8561950480424002,0.5492453615128929,0.9697939698678406,0.8684255907768891,1.0072672221120944
low-noise_3,random_forest_native,false,0.1,false,7.8538735,0.0374875100266336,0.08260885143592636,0.08493542605234614,0.16844035863044665,0.037845979068111796,0.07759051254010425,0.025242960729011468
low-noise_3,random_forest_native,false,0.5,false,25.9935667,0.19635291808948627,0.13605837522320047,0.18538778331703065,0.11550749634051478,0.19639713469886264,0.1816737408909206,0.20184355215180416
low-noise_3,random_forest_native,false,1.0,false,79.7903904,0.1604437840075896,0.05334533916288481,0.09549434481803959,-0.018281486863025838,0.15904692606861076,0.10187984989497889,0.17656382744531898
low-noise_3,random_forest_sklearn,false,0.1,false,4.4623458,0.0374875100266336,0.08260885143592636,0.08493542605234614,0.16844035863044665,0.037845979068111796,0.07759051254010425,0.025242960729011468
low-noise_3,random_forest_sklearn,false,0.5,false,31.6989949,0.19635291808948627,0.13605837522320047,0.18538778331703065,0.11550749634051478,0.19639713469886264,0.1816737408909206,0.20184355215180416
low-noise_3,random_forest_sklearn,false,1.0,false,69.2967516,0.1604437840075896,0.05334533916288481,0.09549434481803959,-0.018281486863025838,0.15904692606861076,0.10187984989497889,0.17656382744531898
low-noise_3,liblinear,false,0.1,false,9.9303897,0.01682043692820434,0.00475410720548415,0.008814153800173054,-0.0033356871452225275,0.01704848411518536,0.012374483967194424,0.01879312457115239
low-noise_3,liblinear,false,0.5,false,43.6125185,0.0019564793741177057,0.0016300755276994724,0.0018678472556680904,0.001614486240853426,0.001960118732649298,0.0018935131475442569,0.001989265011940705
low-noise_3,liblinear,false,1.0,false,110.4410238,0.006505539131958605,0.0007294595043397294,0.002627948174075307,-0.003056298821200225,0.006245731271688985,0.002840892170148479,0.007423908307204216
low-noise_3,libsvm,true,1.0,false,6338.187089,0.331334376956411,0.0005131190882029876,0.10565758733180745,-0.22563513964406695,0.33037222835909746,0.16430032825933347,0.3843235640266597
