dataset,clf,adaptive_quads_enabled,window_ratio,is_parallel,time,ireos_sdo,ireos_abod,ireos_hbos,ireos_iforest,ireos_knn,ireos_lof,ireos_ocsvm
complex_9,decision_tree_native,false,0.1,false,5.3014549,0.5356408891520315,0.5036038247439327,0.532307297359883,0.5198903389115674,0.5359000030103392,0.5284923658464289,0.5372889530974775
complex_9,decision_tree_native,false,0.5,false,27.9464736,0.5067310882380184,0.4270027503601287,0.5066260759080696,0.5009513332304043,0.5076449841771621,0.5044150538326779,0.506770197485928
complex_9,decision_tree_native,false,1.0,false,64.2721669,0.4972336565576926,0.4260980076101459,0.4935411030011606,0.4940478898903409,0.4969367414300849,0.4930095995389957,0.5129665091781641
complex_9,decision_tree_sklearn,false,0.1,false,3.337071,0.9965188868957668,0.7035712786208002,0.9926454842038586,0.9608296647144423,0.9962011821929564,0.9757735442340971,0.9999119200640553
complex_9,decision_tree_sklearn,false,0.5,false,15.2274455,0.9909826230976259,0.22389562186939505,0.9713146240056879,0.9205476229853833,0.9902675457851792,0.9475989011404448,1.0013745344295633
complex_9,decision_tree_sklearn,false,1.0,false,30.9211246,0.8463233562268556,0.2223093829176509,0.8529918591332426,0.8383824790252059,0.8393913637952961,0.8388079723987423,0.9314178898581392
complex_9,random_forest_native,false,0.1,false,9.2592131,0.1974106515269579,0.12799745636556348,0.1845573399389031,0.1193665889792869,0.19666803786351747,0.1514889658869143,0.20527115906313737
complex_9,random_forest_native,false,0.5,false,74.2480551,0.10384185542656703,0.015449878125841707,0.10431670188209297,0.09580652125026011,0.10499469625573005,0.10080263099142421,0.1043508775788174
complex_9,random_forest_native,false,1.0,false,373.1324909,0.30791850009338767,0.17922353509757669,0.2975136888973449,0.25286569054368846,0.30905638634161137,0.27538415268861033,0.31584327490042086
complex_9,random_forest_sklearn,false,0.1,false,45.8121312,0.1974106515269579,0.12799745636556348,0.1845573399389031,0.1193665889792869,0.19666803786351747,0.1514889658869143,0.20527115906313737
complex_9,random_forest_sklearn,false,0.5,false,39.280756,0.10384185542656703,0.015449878125841707,0.10431670188209297,0.09580652125026011,0.10499469625573005,0.10080263099142421,0.1043508775788174
complex_9,random_forest_sklearn,false,1.0,false,310.5117101,0.30791850009338767,0.17922353509757669,0.2975136888973449,0.25286569054368846,0.30905638634161137,0.27538415268861033,0.31584327490042086
complex_9,liblinear,false,0.1,false,22.6607425,0.01864147947772621,0.00680111282761167,0.01572796123977916,0.003777758018414667,0.018756105451408198,0.008106046353612341,0.02515521413486138
complex_9,liblinear,false,0.5,false,36.1040924,0.0011550615597676957,0.0010869289786418436,0.0019493594880014215,0.0014507196213304498,0.0011925126393972736,0.0015058900625100169,0.0007054936906678992
complex_9,liblinear,false,1.0,false,80.4388498,0.010906749646736866,0.0008208026322559049,0.006890469719363147,-0.00021947966366018414,0.010812376381220692,0.002754884048696073,0.018218154815208557
complex_9,libsvm,true,1.0,false,3082.0410613,0.0007116023998592039,0.0004026350744482169,0.000602635561207799,0.00036753059025333213,0.0007188460195580494,0.0004881943584231642,0.0007738933780178191
