dataset,clf,adaptive_quads_enabled,window_ratio,is_parallel,time,ireos_sdo,ireos_abod,ireos_hbos,ireos_iforest,ireos_knn,ireos_lof,ireos_ocsvm
high-noise_16,decision_tree_native,false,0.1,false,12.5145414,0.5607051167542824,0.5207049158696605,0.5595260755656235,0.5419031183108663,0.5604151720272811,0.5638189963794528,0.5629181002403106
high-noise_16,decision_tree_native,false,0.5,false,52.325102,0.5048701093208933,0.49784085379766124,0.5064340691872785,0.5003937879730769,0.5048799029721422,0.5048804656900787,0.5053588333704361
high-noise_16,decision_tree_native,false,1.0,false,117.9689888,0.5249222015812607,0.47619884031290055,0.5135362679764727,0.45553627833650645,0.5250859125724037,0.5062342372503837,0.5260979495094495
high-noise_16,decision_tree_sklearn,false,0.1,false,13.6532191,0.9975844274062514,0.8677526560774205,0.9697706647927713,0.8798435954180045,0.9975501266668634,0.9658873446611,0.9971395667432503
high-noise_16,decision_tree_sklearn,false,0.5,false,23.9067593,0.9955086422763049,0.869376322810998,0.9100971244984368,0.842436117572479,0.9954680211896598,0.9431170277599971,0.9913106365571637
high-noise_16,decision_tree_sklearn,false,1.0,false,46.6377057,0.9860155546300207,0.6614566248006445,0.9192359624040022,0.5278598999134759,0.9855239966805774,0.8607820579172403,0.9898552576177666
high-noise_16,random_forest_native,false,0.1,false,133.1631754,0.1882396321883621,0.10782252563540806,0.184025018217387,0.11551424833034941,0.18813558610057912,0.17659233598740434,0.1884823735412327
high-noise_16,random_forest_native,false,0.5,false,816.6694333,0.20041388798529913,0.19431614005614278,0.2008872879540895,0.20768850227057864,0.20045077715153747,0.2040116804468428,0.19951893684868036
high-noise_16,random_forest_native,false,1.0,false,408.5689718,0.24944325482447272,0.09962239736007877,0.21339072197462594,0.04294676583062002,0.24853456698291473,0.18854129556308394,0.2520135239360822
high-noise_16,random_forest_sklearn,false,0.1,false,62.4681149,0.1882396321883621,0.10782252563540806,0.184025018217387,0.11551424833034941,0.18813558610057912,0.17659233598740434,0.1884823735412327
high-noise_16,random_forest_sklearn,false,0.5,false,739.5354535,0.20041388798529913,0.19431614005614278,0.2008872879540895,0.20768850227057864,0.20045077715153747,0.2040116804468428,0.19951893684868036
high-noise_16,random_forest_sklearn,false,1.0,false,406.6537085,0.24944325482447272,0.09962239736007877,0.21339072197462594,0.04294676583062002,0.24853456698291473,0.18854129556308394,0.2520135239360822
high-noise_16,liblinear,false,0.1,false,9.5553454,0.01901041647943156,0.003826854784458945,0.014248432549615707,-0.0033405400186198014,0.01927552897866899,0.01951673885096495,0.018655666907945186
high-noise_16,liblinear,false,0.5,false,51.1667981,0.0014383075131451386,0.001555545878159693,0.0022474346737195263,0.0017461117550564957,0.0014377449513126288,0.001713952960143367,0.0013421421183191693
high-noise_16,liblinear,false,1.0,false,113.2454508,0.003431030724773097,0.0008533280204558574,0.0030727161887920797,-0.0003402604660572991,0.003482424137544427,0.0036458154870050636,0.0033253226932601658
high-noise_16,libsvm,true,1.0,false,2458.898409,0.07847396898801237,0.0003875018824385734,0.04253551150292077,-0.041322270108504686,0.0781571172441155,0.02720407399208796,0.08098831131762543
