dataset,clf,adaptive_quads_enabled,window_ratio,is_parallel,time,ireos_sdo,ireos_abod,ireos_hbos,ireos_iforest,ireos_knn,ireos_lof,ireos_ocsvm
low-noise_14,decision_tree_native,false,0.1,false,4.3385136,0.5636312860493107,0.5185266267112635,0.5540553482104784,0.5161655853807268,0.5638337009910261,0.5550130966446231,0.5670064190914568
low-noise_14,decision_tree_native,false,0.5,false,40.9924413,0.5139246247160935,0.4987879572084292,0.5109035587181024,0.4970862666644772,0.5139328095923699,0.5107846843484332,0.5145072316717314
low-noise_14,decision_tree_native,false,1.0,false,85.3595898,0.5303553388806627,0.4817344801459328,0.5116094401696878,0.44098932670252083,0.531223442614926,0.5080608430951118,0.5391097071696397
low-noise_14,decision_tree_sklearn,false,0.1,false,3.4918019,0.9958664696316002,0.9114248660891225,0.9719672596623682,0.883317268453848,0.9957547740470426,0.9685050436186233,1.0006703912494925
low-noise_14,decision_tree_sklearn,false,0.5,false,15.7854099,0.9897029158233349,0.8113773184233024,0.9221756838822972,0.7257721408153414,0.989168298371486,0.9231901211803206,1.0015824130898394
low-noise_14,decision_tree_sklearn,false,1.0,false,28.9449965,0.9551338049952756,0.6621629759803971,0.8699692585304978,0.4571230535470447,0.9529963594739106,0.8241585020923377,0.9922650794211665
low-noise_14,random_forest_native,false,0.1,false,6.5342622,0.28158809611043395,0.13833119366783245,0.23933450351634714,0.04578813009405216,0.28067778573971613,0.22105800829776803,0.29308628908434065
low-noise_14,random_forest_native,false,0.5,false,28.8624116,0.29568176190623596,0.22523777891233063,0.26515629678674296,0.1831084293404166,0.2954641875062771,0.26749371849198245,0.30050208803414535
low-noise_14,random_forest_native,false,1.0,false,48.0484126,0.21904810737640448,0.11096541599826497,0.1740401760820749,0.013331602138220237,0.2199235417836276,0.1609020003030616,0.23671803527907068
low-noise_14,random_forest_sklearn,false,0.1,false,2.9764743,0.28158809611043395,0.13833119366783245,0.23933450351634714,0.04578813009405216,0.28067778573971613,0.22105800829776803,0.29308628908434065
low-noise_14,random_forest_sklearn,false,0.5,false,29.661005,0.29568176190623596,0.22523777891233063,0.26515629678674296,0.1831084293404166,0.2954641875062771,0.26749371849198245,0.30050208803414535
low-noise_14,random_forest_sklearn,false,1.0,false,56.9067666,0.21904810737640448,0.11096541599826497,0.1740401760820749,0.013331602138220237,0.2199235417836276,0.1609020003030616,0.23671803527907068
low-noise_14,liblinear,false,0.1,false,4.185236,0.025482647093513146,0.005508637582007563,0.017020830138138213,-0.014357178439972751,0.025505663351043775,0.014724880731998043,0.02851009807069404
low-noise_14,liblinear,false,0.5,false,31.0639794,0.004939001861253868,0.00331825591123224,0.004373572764490194,0.0019351550546870201,0.004930444935344185,0.004139676892692042,0.0050821949640437545
low-noise_14,liblinear,false,1.0,false,84.5034149,0.006663597481528343,0.001025085638507288,0.004292167211113275,-0.004635959022691476,0.006856192639805021,0.0035646990344453925,0.00781805442176719
low-noise_14,libsvm,true,1.0,false,2759.3238398,0.026761382020765535,0.0004146454116537077,0.01310845726956209,-0.02451147970980164,0.027310828997302975,0.0106564011672347,0.03049976845034724
