dataset,clf,adaptive_quads_enabled,window_ratio,is_parallel,time,ireos_sdo,ireos_abod,ireos_hbos,ireos_iforest,ireos_knn,ireos_lof,ireos_ocsvm
high-noise_6,decision_tree_native,false,0.1,false,12.4100293,0.5806363960030025,0.5391825659764474,0.579193721597129,0.5614562999905923,0.5803858712405502,0.5722869838047457,0.5931735288567956
high-noise_6,decision_tree_native,false,0.5,false,59.6421246,0.5069160025299805,0.50189605295266,0.5103578574358033,0.5053420440954947,0.5069050414078381,0.5077639251041759,0.5131365660990223
high-noise_6,decision_tree_native,false,1.0,false,145.6969526,0.538487769127257,0.48775636903978936,0.5093249475226623,0.47856262837287,0.5386656835047321,0.5187728451651425,0.5389185009499957
high-noise_6,decision_tree_sklearn,false,0.1,false,9.3079934,0.9974480601208886,0.9289883534954209,0.976730345111879,0.9445214081821223,0.9975564159938398,0.9841849692196939,0.998525070442043
high-noise_6,decision_tree_sklearn,false,0.5,false,29.9638218,0.9945635122404574,0.8804488992290005,0.9232138054964901,0.8892916314374391,0.9947290266575397,0.9613916547419037,0.9959959871973549
high-noise_6,decision_tree_sklearn,false,1.0,false,74.1307291,0.9788112291144903,0.7194560380682539,0.8553541273798403,0.6830929912114567,0.9785943819769785,0.8937848005879503,0.9923181745547736
high-noise_6,random_forest_native,false,0.1,false,9.273563,0.060408731989973284,0.09204920439741296,0.10087721035590642,0.11607398580006673,0.059795915302729645,0.07480420205437152,0.07024027058921713
high-noise_6,random_forest_native,false,0.5,false,31.8656699,0.10171311316805104,0.10421754110733046,0.1236952971946579,0.11693597846908639,0.10164960802736343,0.11021369927541913,0.11802908045918509
high-noise_6,random_forest_native,false,1.0,false,59.7835778,0.226691055407023,0.0919184147633322,0.13792622212821465,0.06484145393800679,0.2263112552423669,0.16155528980721848,0.23533932733128712
high-noise_6,random_forest_sklearn,false,0.1,false,6.9004736,0.060408731989973284,0.09204920439741296,0.10087721035590642,0.11607398580006673,0.059795915302729645,0.07480420205437152,0.07024027058921713
high-noise_6,random_forest_sklearn,false,0.5,false,23.2153194,0.10171311316805104,0.10421754110733046,0.1236952971946579,0.11693597846908639,0.10164960802736343,0.11021369927541913,0.11802908045918509
high-noise_6,random_forest_sklearn,false,1.0,false,63.4714156,0.226691055407023,0.0919184147633322,0.13792622212821465,0.06484145393800679,0.2263112552423669,0.16155528980721848,0.23533932733128712
high-noise_6,liblinear,false,0.1,false,5.6315191,0.021415602607286074,0.0029205099005529126,0.010708551463025478,-0.0010566002871900577,0.021184771743213284,0.013016500160395569,0.02115597004096099
high-noise_6,liblinear,false,0.5,false,55.3400906,0.0015810835076375898,0.0013226146061163357,0.001761673906493822,0.0013933038606514438,0.0015765884196744426,0.0016015626399564064,0.001710381157013795
high-noise_6,liblinear,false,1.0,false,109.3581065,0.005967305435820044,0.0003593937830455435,0.002994403281985982,-0.001011864261126165,0.005879338595341844,0.0026841334819700273,0.00671101231474313
high-noise_6,libsvm,true,1.0,false,11013.3682594,0.3672387378798884,0.0006179444339704572,0.14066123559591273,-0.0732869336756915,0.3689624975841259,0.24202160836615355,0.3275295940136227
