dataset,clf,adaptive_quads_enabled,window_ratio,is_parallel,time,ireos_sdo,ireos_abod,ireos_hbos,ireos_iforest,ireos_knn,ireos_lof,ireos_ocsvm
high-noise_17,decision_tree_native,false,0.1,false,14.6456084,0.6001142227241227,0.5582512798007244,0.5978585718534857,0.5790479538624961,0.6007324581189671,0.6024447674964772,0.615262246910105
high-noise_17,decision_tree_native,false,0.5,false,99.5757819,0.523635289182302,0.5114247912818171,0.52137944998257,0.514411769770895,0.523639355458623,0.5222524835973525,0.52565131261546
high-noise_17,decision_tree_native,false,1.0,false,213.1349314,0.5394135604366889,0.49379233253389937,0.5106102523985413,0.4832959255307272,0.5397662168217355,0.5334967599987858,0.5414165840451717
high-noise_17,decision_tree_sklearn,false,0.1,false,18.3047797,0.9987297620450044,0.9455533764658677,0.9809869721642429,0.9582629784967489,0.9987535394845056,0.9904480021365623,0.9989519149256826
high-noise_17,decision_tree_sklearn,false,0.5,false,51.827838,0.9964270186421178,0.8908664100227806,0.9529962368705089,0.8893311942042627,0.9964793148608879,0.9738672782077944,1.0005135067579294
high-noise_17,decision_tree_sklearn,false,1.0,false,97.2279272,0.982009030700697,0.8123672099444413,0.8762203739201548,0.7750310956843042,0.9817349704933749,0.9306330883877822,0.9886820350596294
high-noise_17,random_forest_native,false,0.1,false,83.2280162,0.0587565267489177,0.08953707833916362,0.09397598118507887,0.12547850531190666,0.058847809252898606,0.07770658255875551,0.07068791674926676
high-noise_17,random_forest_native,false,0.5,false,460.7703437,0.3946901326685294,0.26370144648761584,0.33359457711844454,0.24401142643109608,0.3947571568601496,0.36191978809406306,0.3969661101931086
high-noise_17,random_forest_native,false,1.0,false,315.5979416,0.24788203002141687,0.1333818919651851,0.17490642760859393,0.11454327244045805,0.24743963542689276,0.2142203185036868,0.23968418065935415
high-noise_17,random_forest_sklearn,false,0.1,false,30.3713169,0.0587565267489177,0.08953707833916362,0.09397598118507887,0.12547850531190666,0.058847809252898606,0.07770658255875551,0.07068791674926676
high-noise_17,random_forest_sklearn,false,0.5,false,430.496855,0.3946901326685294,0.26370144648761584,0.33359457711844454,0.24401142643109608,0.3947571568601496,0.36191978809406306,0.3969661101931086
high-noise_17,random_forest_sklearn,false,1.0,false,305.6907168,0.24788203002141687,0.1333818919651851,0.17490642760859393,0.11454327244045805,0.24743963542689276,0.2142203185036868,0.23968418065935415
high-noise_17,liblinear,false,0.1,false,33.2214702,0.028921241825794582,0.004660074119625706,0.013581917570059396,-0.0012071362465407255,0.02903099506784557,0.021295874522602856,0.0265555914753594
high-noise_17,liblinear,false,0.5,false,52.5729452,0.01757775765230223,0.00762995646421363,0.012294619977108151,0.005379935706472275,0.017585585545063377,0.01480043769783959,0.01750559988683199
high-noise_17,liblinear,false,1.0,false,120.7700875,0.004326350795027897,0.000777374195969827,0.0021417482013839032,8.580786676831473e-5,0.004324717592854095,0.002883132654272093,0.004241234029139213
high-noise_17,libsvm,true,1.0,false,7582.0729832,0.3173817519756041,0.0008208717419861502,0.11817679080659065,-0.07087368661655777,0.317845167304289,0.22596762177269633,0.27135612068166204
