dataset,clf,adaptive_quads_enabled,window_ratio,is_parallel,time,ireos_sdo,ireos_abod,ireos_hbos,ireos_iforest,ireos_knn,ireos_lof,ireos_ocsvm
low-noise_16,decision_tree_native,false,0.1,false,7.7975049,0.547696372958522,0.5184703007473698,0.5476213143171738,0.5421866470045351,0.5473961543522152,0.5470807820202499,0.5510402732223135
low-noise_16,decision_tree_native,false,0.5,false,40.3396629,0.5051481253386662,0.4979935245619182,0.5070842210882368,0.4995149014165514,0.5051431526302286,0.504648003161701,0.5070489662245937
low-noise_16,decision_tree_native,false,1.0,false,65.5720505,0.5184309955861066,0.48366334912895304,0.5010054561972558,0.48082744423108426,0.5181826674504395,0.5001371530585107,0.536494001581207
low-noise_16,decision_tree_sklearn,false,0.1,false,2.3656281,0.9952587141800349,0.9029774585335473,0.9595058053934512,0.9223238563767215,0.9952462399879678,0.970710188750081,0.9953375661319959
low-noise_16,decision_tree_sklearn,false,0.5,false,10.6223059,0.9909904155230647,0.8630556365970075,0.9345206217071717,0.8564890606822897,0.9907813554002943,0.9451470875003749,0.9982670084088635
low-noise_16,decision_tree_sklearn,false,1.0,false,43.7487839,0.9063202873643647,0.6631168311241087,0.8460814746135957,0.6703026362275806,0.904578189155258,0.81765549389896,0.9848600463541716
low-noise_16,random_forest_native,false,0.1,false,3.661167,0.11617216834429968,0.06316072553116929,0.11682836746214059,0.08065171313471847,0.1157973338192556,0.10795691034623127,0.12959992656621924
low-noise_16,random_forest_native,false,0.5,false,17.1816045,0.19953787921072713,0.17551934074544331,0.19962514338553028,0.17686166206915463,0.19952586657824145,0.19499848546015291,0.2056867897575363
low-noise_16,random_forest_native,false,1.0,false,48.9578334,0.2175773747577997,0.11547263881375851,0.1644243592200599,0.10883227640945692,0.21739834027801988,0.1732386953926153,0.2372759630800491
low-noise_16,random_forest_sklearn,false,0.1,false,2.4224087,0.11617216834429968,0.06316072553116929,0.11682836746214059,0.08065171313471847,0.1157973338192556,0.10795691034623127,0.12959992656621924
low-noise_16,random_forest_sklearn,false,0.5,false,9.7758457,0.19953787921072713,0.17551934074544331,0.19962514338553028,0.17686166206915463,0.19952586657824145,0.19499848546015291,0.2056867897575363
low-noise_16,random_forest_sklearn,false,1.0,false,68.3695189,0.2175773747577997,0.11547263881375851,0.1644243592200599,0.10883227640945692,0.21739834027801988,0.1732386953926153,0.2372759630800491
low-noise_16,liblinear,false,0.1,false,7.798312,0.0257079211897179,0.0029262167103790773,0.011325784412768604,-0.0009242707387440325,0.025096519340914357,0.013916712615282002,0.02547926356874235
low-noise_16,liblinear,false,0.5,false,36.6119055,0.004586792520341125,0.002972066079348371,0.0043565800068005095,0.002594388415047536,0.004580397056592121,0.004003955734621897,0.004406345726757555
low-noise_16,liblinear,false,1.0,false,91.8777732,0.01038409982130487,0.0007226481794856435,0.004002492470731098,-0.0010628582662706963,0.009690147623447545,0.004346160419263331,0.01086685138966137
low-noise_16,libsvm,true,1.0,false,3255.5905661,0.03791027073819007,0.00044921172734327505,0.010207292631997808,-0.006884281864484526,0.0383649242560532,0.016595087826985187,0.050582409072675756
