dataset,clf,adaptive_quads_enabled,window_ratio,is_parallel,time,ireos_sdo,ireos_abod,ireos_hbos,ireos_iforest,ireos_knn,ireos_lof,ireos_ocsvm
low-noise_1,decision_tree_native,false,0.1,false,6.560919,0.5167260741430241,0.5160540632859401,0.5396250440270692,0.5397317206928369,0.5171734989354454,0.532930317650951,0.5184837915613191
low-noise_1,decision_tree_native,false,0.5,false,41.3103543,0.5087181670548421,0.502441499732106,0.5072793302339091,0.504260508665907,0.508805483582946,0.5078213162601652,0.5116587284719109
low-noise_1,decision_tree_native,false,1.0,false,100.4604327,0.5127038605549172,0.494151611094891,0.49908174617957773,0.4918547131017636,0.5124028873048959,0.5028652335969258,0.5435657401847426
low-noise_1,decision_tree_sklearn,false,0.1,false,4.7461212,0.993684778056764,0.9222690633523322,0.9629426970803804,0.9378550290085169,0.9938255267077954,0.9734846806068478,1.0031520520893444
low-noise_1,decision_tree_sklearn,false,0.5,false,22.0536539,0.98765760428604,0.8889005089364344,0.9314483536082412,0.8885299862638363,0.9877796530010825,0.950781053775648,1.015794650048364
low-noise_1,decision_tree_sklearn,false,1.0,false,41.5914978,0.8650227974400375,0.785916321707373,0.835932703901446,0.7952923479906743,0.8596090013902579,0.8311792687256018,1.0079473821728593
low-noise_1,random_forest_native,false,0.1,false,4.7822246,0.193403255804573,0.10610796008514427,0.15789624400305383,0.12105699791293507,0.1937023526207554,0.16955951333623082,0.20889473110515647
low-noise_1,random_forest_native,false,0.5,false,11.1561549,0.007900705147211853,0.024991829644862972,0.03597922197026956,0.0418503603668599,0.008082787344488192,0.025888921740912427,0.0037193401837478895
low-noise_1,random_forest_native,false,1.0,false,43.5934043,0.23401991789616514,0.17417470249461472,0.1994102065061248,0.16351033053886393,0.23241453739172394,0.20399529358369706,0.26703644964349166
low-noise_1,random_forest_sklearn,false,0.1,false,6.0984213,0.193403255804573,0.10610796008514427,0.15789624400305383,0.12105699791293507,0.1937023526207554,0.16955951333623082,0.20889473110515647
low-noise_1,random_forest_sklearn,false,0.5,false,26.1544246,0.007900705147211853,0.024991829644862972,0.03597922197026956,0.0418503603668599,0.008082787344488192,0.025888921740912427,0.0037193401837478895
low-noise_1,random_forest_sklearn,false,1.0,false,87.4856293,0.23401991789616514,0.17417470249461472,0.1994102065061248,0.16351033053886393,0.23241453739172394,0.20399529358369706,0.26703644964349166
low-noise_1,liblinear,false,0.1,false,11.8643551,0.00147627853022364,0.004528033999557958,0.00402089258417166,0.005125642966359865,0.0014711422779651922,0.0030738470326615855,0.0024405049826928898
low-noise_1,liblinear,false,0.5,false,45.1984018,0.0007824240173363116,0.002082181700980027,0.0016455146800883431,0.0022565168627724543,0.0007831202437309924,0.0013374697385764825,0.0008128870163924949
low-noise_1,liblinear,false,1.0,false,70.6270297,0.013207440896620707,0.0016224332679741409,0.00392369670274762,-0.00014768100225405947,0.013608233712848222,0.008679022669269674,0.015050363779308011
low-noise_1,libsvm,true,1.0,false,5143.2550978,0.014222520381554955,0.0004599882665495533,0.0032916417869650353,-0.001352552529907663,0.014399905166511398,0.005858298720696139,0.02020319213312801
