dataset,clf,adaptive_quads_enabled,window_ratio,is_parallel,time,ireos_sdo,ireos_abod,ireos_hbos,ireos_iforest,ireos_knn,ireos_lof,ireos_ocsvm
complex_4,decision_tree_native,false,0.1,false,17.6424687,0.6029698372189343,0.5019397425339579,0.6013420057592843,0.5832237526763494,0.6024823594912941,0.5897580724053085,0.6287685415574064
complex_4,decision_tree_native,false,0.5,false,106.5990223,0.5298384910120016,0.5010793245555523,0.5293612907972979,0.5249041829798854,0.5297546400090664,0.527634754364117,0.5338873506381718
complex_4,decision_tree_native,false,1.0,false,240.3584256,0.5473693101156929,0.5008307627165248,0.5228033352337454,0.5020246715013196,0.5484674389672523,0.5223667824344733,0.5869630310869965
complex_4,decision_tree_sklearn,false,0.1,false,11.6775958,0.9988471648567065,0.9999908207486076,0.9960587284964588,0.9926232078110394,0.9989122862124646,0.9953527193441539,1.0015574646593384
complex_4,decision_tree_sklearn,false,0.5,false,64.9520061,0.9975065863649366,0.9874748956321457,0.9906899325988142,0.9853844407192632,0.9975933020089972,0.9904928565444306,1.0030458424048905
complex_4,decision_tree_sklearn,false,1.0,false,121.680535,0.989312953426347,0.9449578899609251,0.9697770966030715,0.9517944706781513,0.9900788408330556,0.9725140284129504,1.0054352962254183
complex_4,random_forest_native,false,0.1,false,14.4671505,0.11166981895418086,0.050692835819523496,0.14687159149758153,0.15586821261314202,0.10910311864972586,0.13250751250472304,0.08719230475323773
complex_4,random_forest_native,false,0.5,false,59.2538981,0.11495508519658969,0.08364172051706856,0.12884143889079075,0.12746156047766588,0.11423904905013295,0.12312464516971755,0.1123000143515582
complex_4,random_forest_native,false,1.0,false,124.1642626,0.22486596099697195,0.17925983862090922,0.1681668660529939,0.1279090283990333,0.22728540115481727,0.17809902069263478,0.2929936478209921
complex_4,random_forest_sklearn,false,0.1,false,13.4106113,0.11166981895418086,0.050692835819523496,0.14687159149758153,0.15586821261314202,0.10910311864972586,0.13250751250472304,0.08719230475323773
complex_4,random_forest_sklearn,false,0.5,false,53.8889227,0.11495508519658969,0.08364172051706856,0.12884143889079075,0.12746156047766588,0.11423904905013295,0.12312464516971755,0.1123000143515582
complex_4,random_forest_sklearn,false,1.0,false,119.0967191,0.22486596099697195,0.17925983862090922,0.1681668660529939,0.1279090283990333,0.22728540115481727,0.17809902069263478,0.2929936478209921
complex_4,liblinear,false,0.1,false,14.1609973,0.016882785804279536,0.0029960352808655003,0.009716901772618431,0.0038408491762533755,0.017400081013256134,0.010407192808577704,0.026641974886187282
complex_4,liblinear,false,0.5,false,49.3380191,0.004935695832276298,0.0014028398967249767,0.003773269061344647,0.003144636647351143,0.004963829908726879,0.0038050072363031025,0.005882949994929233
complex_4,liblinear,false,1.0,false,97.5426039,0.005911256030341697,0.0007202842951950878,0.0026860350841379594,0.0004154382666170412,0.006088697497009485,0.0032363694274164167,0.010081248666683956
complex_4,libsvm,true,1.0,false,4571.2650335,0.14059650090783396,0.0005022325678948634,0.08994703244815994,0.026327092136900224,0.14072684636160174,0.06548857481186118,0.14289743792271675
