dataset,clf,adaptive_quads_enabled,window_ratio,is_parallel,time,ireos_sdo,ireos_abod,ireos_hbos,ireos_iforest,ireos_knn,ireos_lof,ireos_ocsvm
high-noise_9,decision_tree_native,false,0.1,false,13.3902898,0.5590948282566368,0.5148630439445424,0.5501479836083333,0.5296228163638419,0.5598368150528552,0.5565636308699311,0.5742320732395673
high-noise_9,decision_tree_native,false,0.5,false,66.8059567,0.5182162786712392,0.500669351674343,0.5102666474280986,0.4994310362281933,0.5182166148118102,0.5135660436160105,0.5189344964130637
high-noise_9,decision_tree_native,false,1.0,false,156.5918424,0.5118247238280716,0.47294770419728405,0.4835428816393904,0.45765909128641874,0.5123205311133542,0.49807247443822955,0.5257658747677558
high-noise_9,decision_tree_sklearn,false,0.1,false,7.9082364,0.9967336104224054,0.8361663683453432,0.9375262168717706,0.845752019456997,0.9968307931243449,0.9613638676663313,1.0015117395777704
high-noise_9,decision_tree_sklearn,false,0.5,false,34.1451571,0.9962863222661922,0.8279504570309211,0.9070225692204421,0.7935797807199256,0.9961785409066176,0.9424752379965318,0.9978183030092781
high-noise_9,decision_tree_sklearn,false,1.0,false,70.3275492,0.9590182088709523,0.6455264310441765,0.7560478484944584,0.5412354910674421,0.9576260772045119,0.8405207520199885,1.0088808497074433
high-noise_9,random_forest_native,false,0.1,false,5.2287161,0.100039636066823,0.06777462566984001,0.09908858424855663,0.08618506013103382,0.1001315606800242,0.10347985270118011,0.11630996541910558
high-noise_9,random_forest_native,false,0.5,false,43.9032501,0.2965933902872896,0.1562206484276085,0.2177044352307334,0.12406553499050677,0.29648723456661796,0.24828067055307648,0.28592161501707114
high-noise_9,random_forest_native,false,1.0,false,96.0247661,0.15294211884798428,0.08273092609959502,0.11421413204057987,0.06000446488139152,0.15285400824827056,0.11919909683420808,0.17781122857619075
high-noise_9,random_forest_sklearn,false,0.1,false,8.5645039,0.100039636066823,0.06777462566984001,0.09908858424855663,0.08618506013103382,0.1001315606800242,0.10347985270118011,0.11630996541910558
high-noise_9,random_forest_sklearn,false,0.5,false,47.986677,0.2965933902872896,0.1562206484276085,0.2177044352307334,0.12406553499050677,0.29648723456661796,0.24828067055307648,0.28592161501707114
high-noise_9,random_forest_sklearn,false,1.0,false,98.6210778,0.15294211884798428,0.08273092609959502,0.11421413204057987,0.06000446488139152,0.15285400824827056,0.11919909683420808,0.17781122857619075
high-noise_9,liblinear,false,0.1,false,11.5096747,0.01893155674474138,0.00334183338523092,0.009998588287906911,-0.0023792315306126657,0.019089735083863243,0.016948277429763608,0.01955374992786513
high-noise_9,liblinear,false,0.5,false,73.0372017,0.00022221823318985308,0.0013554724411584725,0.0009569675911710415,0.0015153011866964028,0.00022302802383129897,0.0006520656434953386,0.0003959013683342984
high-noise_9,liblinear,false,1.0,false,171.2597383,0.005393492197267281,0.0008861611075094983,0.0029448172543668064,-0.0009473618482724794,0.005350718090215893,0.006102037967325247,0.006409202420262731
high-noise_9,libsvm,true,1.0,false,21517.1566406,0.013171832731218545,0.0003078445112363505,0.005201462902939834,-0.004953714174395952,0.013829795291905004,0.007791235106396509,0.020396231560892472
