dataset,clf,adaptive_quads_enabled,window_ratio,is_parallel,time,ireos_sdo,ireos_abod,ireos_hbos,ireos_iforest,ireos_knn,ireos_lof,ireos_ocsvm
complex_16,decision_tree_native,false,0.1,false,9.3619917,0.6137242326858774,0.5712770110131278,0.5904343172274641,0.557717116835301,0.615023238561964,0.5882939771672321,0.701622617229355
complex_16,decision_tree_native,false,0.5,false,70.3836593,0.5851875299061088,0.6174292067773693,0.5740681188760833,0.5668983378208434,0.5854378738193117,0.5738950909248944,0.6264228655044936
complex_16,decision_tree_native,false,1.0,false,156.8554426,0.5425315525550926,0.5011021641095729,0.520609297990794,0.5024708537137476,0.5431923900917789,0.5201075108904424,0.5902122365073802
complex_16,decision_tree_sklearn,false,0.1,false,9.1001288,0.9975961470892212,0.991497435682639,0.9958376599661639,0.9934855182500215,0.9977450575671721,0.9958967692975911,1.0023217093420471
complex_16,decision_tree_sklearn,false,0.5,false,39.5040311,0.9942068185713011,0.9961102241794996,0.9914480684070223,0.9889267626943348,0.9943389795973459,0.9910374255180634,1.004093624600473
complex_16,decision_tree_sklearn,false,1.0,false,75.2756869,0.9773508641903778,0.9365272174090499,0.9643416763380442,0.9500954177933442,0.9782445073543895,0.9642534892594359,1.0093025835074394
complex_16,random_forest_native,false,0.1,false,11.2933303,0.21294907019289944,0.18073340239109834,0.17880302447559893,0.13875437775526292,0.21482823927119674,0.17779203237779148,0.3215861457734822
complex_16,random_forest_native,false,0.5,false,24.3522448,0.22849108800738638,0.28742070457404245,0.21177677893567182,0.19980302456942137,0.22901147678034406,0.2106117388713275,0.29499750286894333
complex_16,random_forest_native,false,1.0,false,56.2076278,0.18433894327963415,0.1295821561277219,0.14610647075931335,0.11542074973768313,0.18478888488757692,0.14690098649704075,0.2680122363416833
complex_16,random_forest_sklearn,false,0.1,false,7.0777725,0.21294907019289944,0.18073340239109834,0.17880302447559893,0.13875437775526292,0.21482823927119674,0.17779203237779148,0.3215861457734822
complex_16,random_forest_sklearn,false,0.5,false,19.8362044,0.22849108800738638,0.28742070457404245,0.21177677893567182,0.19980302456942137,0.22901147678034406,0.2106117388713275,0.29499750286894333
complex_16,random_forest_sklearn,false,1.0,false,57.8656221,0.18433894327963415,0.1295821561277219,0.14610647075931335,0.11542074973768313,0.18478888488757692,0.14690098649704075,0.2680122363416833
complex_16,liblinear,false,0.1,false,5.939283,0.009736975807074963,0.009373690116235444,0.007349032013056622,0.005666702236164722,0.009832069394228172,0.007616165888107664,0.014960370997859863
complex_16,liblinear,false,0.5,false,23.0871723,0.010719967481026,0.018411443208024927,0.010095618313523912,0.010393486393533533,0.010711761833395714,0.010256992815111946,0.013089506836606979
complex_16,liblinear,false,1.0,false,61.9845287,0.00478384440361176,0.0008759775300985016,0.0022681137390434905,0.0006106243712122131,0.004786307023243031,0.00238849614375929,0.008930445826001958
complex_16,libsvm,true,1.0,false,2155.1052048,0.19516607612750528,0.0006128387117861843,0.07349667936651612,-0.007530749567611476,0.1999467677669276,0.08558833956982578,0.41065570939508805
